Hour of Day,Sessions
2017040205,12
2017040206,7
2017040207,9
2017040208,28
2017040209,45
2017040210,26
2017040211,48
2017040212,22
2017040213,16
2017040214,17
2017040215,17
2017040216,26
2017040217,17
2017040218,17
2017040219,26
2017040220,29
2017040221,26
2017040222,17
2017040223,5
2017040300,5
2017040301,12
2017040302,0
2017040305,17
2017040306,24
2017040307,35
2017040308,60
2017040309,69
2017040310,52
2017040311,47
2017040312,40
2017040313,35
2017040314,41
2017040315,43
2017040316,38
2017040317,45
2017040318,35
2017040319,28
2017040320,9
2017040321,16
2017040322,16
2017040323,7
2017040400,7
2017040401,14
2017040402,3
2017040403,3
2017040404,3
2017040405,7
2017040406,19
2017040407,36
2017040408,54
2017040409,48
2017040410,59
2017040411,28
2017040412,29
2017040413,50
2017040414,48
2017040415,38
2017040416,52
2017040417,47
2017040418,33
2017040419,16
2017040420,14
2017040421,10
2017040422,7
2017040423,10
2017040500,7
2017040501,2
2017040502,7
2017040503,9
2017040504,3
2017040505,9
2017040506,24
2017040507,41
2017040508,50
2017040509,43
2017040510,36
2017040511,36
2017040512,47
2017040513,28
2017040514,48
2017040515,41
2017040516,55
2017040517,41
2017040518,29
2017040519,22
2017040520,14
2017040521,19
2017040522,17
2017040523,9
2017040600,9
2017040601,10
2017040602,2
2017040603,2
2017040605,10
2017040606,28
2017040607,64
2017040608,105
2017040609,117
2017040610,112
2017040611,85
2017040612,102
2017040613,111
2017040614,109
2017040615,135
2017040616,112
2017040617,112
2017040618,90
2017040619,74
2017040620,73
2017040621,73
2017040622,76
2017040623,54
2017040700,43
2017040701,19
2017040702,19
2017040703,16
2017040704,12
2017040705,28
2017040706,62
2017040707,138
2017040708,240
2017040709,299
2017040710,206
2017040711,212
2017040712,178
2017040713,162
2017040714,199
2017040715,183
2017040716,176
2017040717,133
2017040718,133
2017040719,92
2017040720,64
2017040721,57
2017040722,59
2017040723,40
2017040800,43
2017040801,12
2017040802,21
2017040803,7
2017040804,9
2017040805,24
2017040806,48
2017040807,102
2017040808,161
2017040809,180
2017040810,204
2017040811,138
2017040812,117
2017040813,107
2017040814,102
2017040815,93
2017040816,76
2017040817,73
2017040818,57
2017040819,45
2017040820,45
2017040821,28
2017040822,36
2017040823,28
2017040900,17
2017040901,5
2017040902,2
2017040905,12
2017040906,22
2017040907,41
2017040908,74
2017040909,95
2017040910,78
2017040911,47
2017040912,43
2017040913,36
2017040914,40
2017040915,45
2017040916,12
2017040917,28
2017040918,35
2017040919,28
2017040920,26
2017040921,22
2017040922,29
2017040923,7
2017041000,9
2017041001,3
2017041002,7
2017041003,2
2017041004,7
2017041005,7
2017041006,33
2017041007,38
2017041008,69
2017041009,85
2017041010,67
2017041011,57
2017041012,57
2017041013,38
2017041014,60
2017041015,43
2017041016,47
2017041017,41
2017041018,38
2017041019,19
2017041020,26
2017041021,10
2017041022,16
2017041023,21
2017041100,5
2017041101,3
2017041102,3
2017041104,3
2017041105,14
2017041106,22
2017041107,38
2017041108,86
2017041109,111
2017041110,60
2017041111,67
2017041112,86
2017041113,48
2017041114,48
2017041115,64
2017041116,66
2017041117,48
2017041118,33
2017041119,41
2017041120,14
2017041121,17
2017041122,28
2017041123,7
2017041200,9
2017041201,3
2017041202,5
2017041203,2
2017041205,10
2017041206,17
2017041207,33
2017041208,74
2017041209,88
2017041210,41
2017041211,71
2017041212,64
2017041213,66
2017041214,54
2017041215,69
2017041216,81
2017041217,78
2017041218,45
2017041219,43
2017041220,31
2017041221,33
2017041222,28
2017041223,29
2017041300,26
2017041301,7
2017041302,3
2017041303,3
2017041304,14
2017041305,14
2017041306,26
2017041307,135
2017041308,181
2017041309,169
2017041310,164
2017041311,136
2017041312,116
2017041313,109
2017041314,123
2017041315,183
2017041316,180
2017041317,150
2017041318,104
2017041319,105
2017041320,92
2017041321,57
2017041322,52
2017041323,48
2017041400,38
2017041401,5
2017041402,3
2017041403,5
2017041404,12
2017041405,19
2017041406,38
2017041407,93
2017041408,138
2017041409,155
2017041410,124
2017041411,79
2017041412,79
2017041413,47
2017041414,52
2017041415,73
2017041416,76
2017041417,57
2017041418,41
2017041419,29
2017041420,17
2017041421,16
2017041422,17
2017041423,10
2017041500,10
2017041501,3
2017041504,2
2017041505,9
2017041506,14
2017041507,33
2017041508,29
2017041509,50
2017041510,40
2017041511,40
2017041512,33
2017041513,33
2017041514,22
2017041515,22
2017041516,21
2017041517,21
2017041518,22
2017041519,17
2017041520,22
2017041521,17
2017041522,17
2017041523,17
2017041600,5
2017041601,5
2017041602,2
2017041604,5
2017041605,9
2017041606,5
2017041607,17
2017041608,22
2017041609,22
2017041610,33
2017041611,43
2017041612,50
2017041613,43
2017041614,59
2017041615,55
2017041616,45
2017041617,81
2017041618,64
2017041619,45
2017041620,52
2017041621,35
2017041622,31
2017041623,22
2017041700,5
2017041702,2
2017041703,2
2017041705,9
2017041706,17
2017041707,57
2017041708,116
2017041709,92
2017041710,78
2017041711,83
2017041712,50
2017041713,64
2017041714,67
2017041715,79
2017041716,66
2017041717,69
2017041718,57
2017041719,67
2017041720,24
2017041721,31
2017041722,21
2017041723,12
2017041800,14
2017041801,9
2017041802,2
2017041803,3
2017041804,7
2017041805,10
2017041806,45
2017041807,92
2017041808,130
2017041809,136
2017041810,102
2017041811,78
2017041812,59
2017041813,69
2017041814,60
2017041815,57
2017041816,52
2017041817,59
2017041818,24
2017041819,26
2017041820,35
2017041821,21
2017041822,14
2017041823,9
2017041900,9
2017041901,0
2017041902,3
2017041903,2
2017041904,2
2017041905,5
2017041906,12
2017041907,33
2017041908,57
2017041909,54
2017041910,50
2017041911,50
2017041912,33
2017041913,45
2017041914,31
2017041915,47
2017041916,31
2017041917,31
2017041918,33
2017041919,29
2017041920,24
2017041921,26
2017041922,21
2017041923,16
2017042000,7
2017042001,5
2017042002,5
2017042003,12
2017042004,5
2017042005,10
2017042006,22
2017042007,50
2017042008,73
2017042009,85
2017042010,59
2017042011,59
2017042012,29
2017042013,43
2017042014,43
2017042015,54
2017042016,43
2017042017,35
2017042018,24
2017042019,19
2017042020,22
2017042021,14
2017042022,21
2017042023,9
2017042100,14
2017042102,3
2017042103,3
2017042104,2
2017042105,14
2017042106,12
2017042107,43
2017042108,59
2017042109,60
2017042110,54
2017042111,40
2017042112,57
2017042113,55
2017042114,43
2017042115,45
2017042116,54
2017042117,33
2017042118,28
2017042119,21
2017042120,16
2017042121,16
2017042122,16
2017042123,7
2017042200,7
2017042201,9
2017042202,2
2017042203,2
2017042205,5
2017042206,12
2017042207,16
2017042208,24
2017042209,43
2017042210,41
2017042211,29
2017042212,26
2017042213,24
2017042214,22
2017042215,7
2017042216,17
2017042217,17
2017042218,16
2017042219,29
2017042220,21
2017042221,17
2017042222,16
2017042223,9
2017042300,12
2017042301,2
2017042302,2
2017042303,3
2017042305,7
2017042306,16
2017042307,14
2017042308,31
2017042309,24
2017042310,35
2017042311,31
2017042312,24
2017042313,21
2017042314,9
2017042315,19
2017042316,29
2017042317,26
2017042318,14
2017042319,33
2017042320,22
2017042321,10
2017042322,9
2017042323,5
2017042400,2
2017042402,2
2017042403,3
2017042404,5
2017042405,24
2017042406,29
2017042407,85
2017042408,114
2017042409,100
2017042410,76
2017042411,88
2017042412,67
2017042413,74
2017042414,48
2017042415,71
2017042416,62
2017042417,62
2017042418,40
2017042419,22
2017042420,26
2017042421,22
2017042422,10
2017042423,5
2017042500,5
2017042501,2
2017042502,2
2017042503,2
2017042504,2
2017042505,9
2017042506,21
2017042507,45
2017042508,57
2017042509,69
2017042510,76
2017042511,67
2017042512,64
2017042513,55
2017042514,66
2017042515,48
2017042516,47
2017042517,47
2017042518,45
2017042519,28
2017042520,7
2017042521,7
2017042522,17
2017042523,10
2017042600,5
2017042601,0
2017042602,3
2017042603,2
2017042604,5
2017042605,10
2017042606,14
2017042607,47
2017042608,105
2017042609,67
2017042610,50
2017042611,64
2017042612,40
2017042613,48
2017042614,57
2017042615,50
2017042616,55
2017042617,48
2017042618,35
2017042619,26
2017042620,17
2017042621,22
2017042622,17
2017042623,9
2017042700,2
2017042701,3
2017042702,3
2017042703,2
2017042704,5
2017042705,9
2017042706,14
2017042707,50
2017042708,64
2017042709,60
2017042710,41
2017042711,41
2017042712,45
2017042713,36
2017042714,48
2017042715,54
2017042716,43
2017042717,38
2017042718,31
2017042719,17
2017042720,24
2017042721,19
2017042722,9
2017042723,5
2017042800,5
2017042801,2
2017042802,2
2017042803,3
2017042804,2
2017042805,14
2017042806,22
2017042807,31
2017042808,41
2017042809,69
2017042810,45
2017042811,36
2017042812,48
2017042813,36
2017042814,52
2017042815,47
2017042816,40
2017042817,31
2017042818,33
2017042819,28
2017042820,17
2017042821,22
2017042822,19
2017042823,5
2017042900,3
2017042902,2
2017042903,2
2017042905,9
2017042906,9
2017042907,26
2017042908,38
2017042909,31
2017042910,38
2017042911,28
2017042912,22
2017042913,26
2017042914,19
2017042915,24
2017042916,21
2017042917,21
2017042918,28
2017042919,22
2017042920,9
2017042921,14
2017042922,14
2017042923,9
2017043000,7
2017043001,2
2017043002,2
2017043003,5
2017043004,7
2017043005,5
2017043006,10
2017043007,22
2017043008,24
2017043009,36
2017043010,36
2017043011,16
2017043012,24
2017043013,24
2017043014,22
2017043015,14
2017043016,12
2017043017,16
2017043018,10
2017043019,22
2017043020,22
2017043021,16
2017043022,7
2017043023,9
2017050100,5
2017050104,2
2017050105,12
2017050106,12
2017050107,38
2017050108,52
2017050109,67
2017050110,41
2017050111,54
2017050112,29
2017050113,26
2017050114,43
2017050115,36
2017050116,45
2017050117,35
2017050118,28
2017050119,28
2017050120,21
2017050121,16
2017050122,9
2017050123,9
2017050200,3
2017050202,2
2017050203,2
2017050204,2
2017050205,14
2017050206,12
2017050207,33
2017050208,62
2017050209,48
2017050210,21
2017050211,36
2017050212,40
2017050213,24
2017050214,29
2017050215,31
2017050216,33
2017050217,26
2017050218,14
2017050219,24
2017050220,21
2017050221,14
2017050222,16
2017050223,2
2017050300,2
2017050301,2
2017050305,16
2017050306,14
2017050307,33
2017050308,40
2017050309,36
2017050310,38
2017050311,43
2017050312,38
2017050313,33
2017050314,22
2017050315,38
2017050316,31
2017050317,24
2017050318,24
2017050319,35
2017050320,9
2017050321,17
2017050322,7
2017050323,9
2017050400,3
2017050401,5
2017050402,2
2017050405,9
2017050406,14
2017050407,31
2017050408,57
2017050409,62
2017050410,45
2017050411,55
2017050412,22
2017050413,29
2017050414,38
2017050415,36
2017050416,24
2017050417,35
2017050418,14
2017050419,21
2017050420,17
2017050421,19
2017050422,14
2017050423,9
2017050500,7
2017050501,3
2017050502,0
2017050504,3
2017050505,5
2017050506,21
2017050507,33
2017050508,36
2017050509,45
2017050510,35
2017050511,40
2017050512,35
2017050513,33
2017050514,48
2017050515,31
2017050516,40
2017050517,28
2017050518,29
2017050519,28
2017050520,21
2017050521,14
2017050522,22
2017050523,10
2017050600,3
2017050601,3
2017050602,5
2017050605,5
2017050607,19
2017050608,26
2017050609,36
2017050610,21
2017050611,28
2017050612,29
2017050613,28
2017050614,28
2017050615,71
2017050616,83
2017050617,90
2017050618,73
2017050619,74
2017050620,55
2017050621,47
2017050622,33
2017050623,19
2017050700,10
2017050701,3
2017050702,14
2017050703,12
2017050704,3
2017050705,7
2017050706,14
2017050707,36
2017050708,48
2017050709,69
2017050710,74
2017050711,54
2017050712,41
2017050713,21
2017050714,26
2017050715,24
2017050716,26
2017050717,16
2017050718,26
2017050719,21
2017050720,21
2017050721,14
2017050722,14
2017050723,9
2017050802,2
2017050805,10
2017050806,14
2017050807,24
2017050808,60
2017050809,57
2017050810,47
2017050811,24
2017050812,26
2017050813,47
2017050814,36
2017050815,33
2017050816,31
2017050817,29
2017050818,21
2017050819,19
2017050820,16
2017050821,26
2017050822,21
2017050823,10
2017050900,2
2017050901,2
2017050902,2
2017050903,2
2017050904,2
2017050905,9
2017050906,9
2017050907,33
2017050908,35
2017050909,41
2017050910,31
2017050911,40
2017050912,21
2017050913,22
2017050914,43
2017050915,41
2017050916,38
2017050917,21
2017050918,21
2017050919,22
2017050920,14
2017050921,17
2017050922,14
2017050923,7
2017051000,5
2017051002,2
2017051004,3
2017051005,10
2017051006,16
2017051007,26
2017051008,52
2017051009,38
2017051010,26
2017051011,19
2017051012,22
2017051013,19
2017051014,33
2017051015,31
2017051016,45
2017051017,50
2017051018,17
2017051019,22
2017051020,16
2017051021,5
2017051022,10
2017051023,14
2017051100,3
2017051102,2
2017051104,3
2017051105,14
2017051106,16
2017051107,24
2017051108,43
2017051109,47
2017051110,35
2017051111,38
2017051112,29
2017051113,31
2017051114,45
2017051115,47
2017051116,29
2017051117,48
2017051118,41
2017051119,19
2017051120,16
2017051121,10
2017051122,26
2017051123,5
2017051200,9
2017051201,2
2017051202,3
2017051203,2
2017051204,5
2017051205,7
2017051206,17
2017051207,31
2017051208,54
2017051209,85
2017051210,38
2017051211,47
2017051212,35
2017051213,41
2017051214,38
2017051215,59
2017051216,66
2017051217,41
2017051218,31
2017051219,17
2017051220,19
2017051221,16
2017051222,21
2017051223,5
2017051300,3
2017051301,9
2017051302,5
2017051303,2
2017051304,3
2017051305,10
2017051306,7
2017051307,26
2017051308,22
2017051309,36
2017051310,21
2017051311,22
2017051312,16
2017051313,26
2017051314,14
2017051315,16
2017051316,19
2017051317,10
2017051318,19
2017051319,21
2017051320,7
2017051321,14
2017051322,14
2017051323,10
2017051400,5
2017051401,3
2017051402,2
2017051403,2
2017051405,5
2017051406,10
2017051407,19
2017051408,17
2017051409,22
2017051410,31
2017051411,26
2017051412,24
2017051413,21
2017051414,26
2017051415,21
2017051416,24
2017051417,28
2017051418,31
2017051419,22
2017051420,21
